province,year,carbon_intensity,digital_finance,gdp_per_capita,industrial_structure,urbanization,government_intervention,innovation,energy_structure,gdp_nominal,gdp_index_previous_year_100,gdp_real,population,urban_population,secondary_industry,fiscal_expenditure,carbon_emissions_mt,patent_grants,coal_related_tce,total_energy_tce
内蒙古,2019,5.888152008688239,293.889210418314,6.841033771588903,0.3875419064727622,0.6645962732919255,0.29182409007174154,6.815639990074331,0.4886105499445401,17479.4,105.4,16521.096558387202,2415.0,1605.0,6774.0,5100.91,972.7872788599997,911,8934.830590000001,18286.2007196
内蒙古,2020,6.316357978762414,309.3943824333934,6.895821826076723,0.38526618019224435,0.6749895963379109,0.29904331740753765,7.0587581525186645,0.4761014493533486,17623.4,100.3,16570.659848062365,2403.0,1622.0,6789.7,5270.16,1046.6621954466668,1162,9372.520747999999,19685.973988799997
内蒙古,2021,5.837710432197128,344.7592446448328,7.380848073991113,0.44691171565175497,0.6820833333333334,0.2427435046884845,7.409741954080923,0.4307740031175845,21584.8,106.9,17714.03537757867,2400.0,1637.0,9646.5,5239.57,1034.0940912,1651,8357.836271,19401.9049676
内蒙古,2022,5.715835299521336,353.8960119021067,7.709773831557564,0.45877196300171874,0.6859641815910037,0.24742705614879998,7.628031126930335,0.4211607683967824,23795.7,104.5,18511.166969569713,2401.0,1647.0,10916.8,5887.7,1058.0678159999995,2054,8533.2931415,20261.3675865
辽宁,2011,3.162252008706505,43.29,3.7874628910710206,0.5112177651293616,0.640557204841288,0.23550071448813106,8.059908334578276,0.41141472161618786,16585.3,110.1,16585.3,4379.0,2805.0,8478.7,3905.85,524.4689824,3164,6835.5674285000005,16614.7856879
辽宁,2012,3.0079317109323305,103.53,4.1283181028571425,0.4902413998543657,0.6564571428571429,0.25147234051942896,8.287528423111763,0.38559562525773905,18127.6,108.9,18061.3917,4375.0,2872.0,8886.9,4558.59,543.2743283799999,3973,6955.18788,18037.517607600003
辽宁,2013,2.69887767831852,160.07,4.497762377525773,0.4711814603031591,0.6646048109965635,0.26606635507799103,8.25088114470065,0.3603861104482069,19534.3,108.7,19632.7327779,4365.0,2901.0,9204.2,5197.42,529.8634425866667,3830,6660.215585000002,18480.7776768
辽宁,2014,2.5120701700887826,187.61,4.757266134341991,0.4434806074135858,0.6704910509407985,0.24926968083801485,8.288031567776464,0.3572655370625657,20381.5,105.6,20732.165813462398,4358.0,2922.0,9038.8,5080.49,520.8065530133333,3975,6760.16348,18921.95798
辽宁,2015,2.357147132784995,226.4,4.913016702683113,0.4039442728654552,0.6804979253112033,0.21694517325174995,8.790269111478656,0.3301755591787387,20657.8,102.8,21312.666456239345,4338.0,2952.0,8344.6,4481.61,502.3709062932751,6569,6285.505869885644,19036.859922399708
辽宁,2016,2.3737427044522565,231.4106502533505,4.955059499647972,0.3775777649769585,0.6886988675756875,0.21973262288786483,8.814627555310697,0.2986010460322912,20832.0,100.6,21440.542454976778,4327.0,2980.0,7865.7,4577.47,508.94331231999996,6731,5545.236352000001,18570.7197804
辽宁,2017,2.3080750420200475,267.1759172806516,5.181132940186875,0.37678123897328253,0.6948051948051948,0.22073430021623675,8.950143756459262,0.2841454191891919,22105.4,104.2,22341.045238085804,4312.0,2996.0,8328.9,4879.42,515.6480892666667,7708,5521.523249999999,19432.033308
辽宁,2018,2.3764604137948613,290.950599675849,5.498052615105712,0.3752669666369461,0.7026334187835004,0.22135816036659964,8.878636747430072,0.27980839709222816,24113.5,105.6,23592.143771418607,4291.0,3015.0,9049.0,5337.72,560.6579574933332,7176,5605.5707115,20033.6043155
辽宁,2019,2.5208547041300022,311.0118716037849,5.824948286794026,0.3705422369759096,0.7121814355856909,0.2238413614952135,8.922924930641832,0.2771735140299966,25665.9,105.6,24913.303822618047,4277.0,3046.0,9510.3,5745.09,628.0281913666666,7501,5852.7131055,21115.7012097
辽宁,2020,2.5729375375638566,326.2935312853068,5.901906052455697,0.35970045280390106,0.7215041128084606,0.23275552459460505,8.979290649090876,0.27213591021573635,25839.0,100.8,25112.61025319899,4255.0,3070.0,9294.3,6014.17,646.1317758666667,7936,6188.884873999999,22741.889775199998
辽宁,2021,2.4407307656071975,357.2345190911801,6.294482588884117,0.37458817744371464,0.7280681012059589,0.20649819114186366,9.257319373170178,0.25937398613433793,28471.0,106.0,26619.36686839093,4229.0,3079.0,10664.9,5879.21,649.7070767666665,10480,5961.774454,22985.244368
辽宁,2022,2.2558875140980406,365.246442665731,6.482009277935557,0.36732381295036604,0.7300452704312604,0.21054112852517007,9.295875660082446,0.2579911517109076,29739.7,102.2,27204.992939495532,4197.0,3064.0,10924.1,6261.43,613.7140389333332,10892,5935.420768000001,23006.295869600002
吉林,2011,3.368269777585468,24.51,2.883559633027523,0.3730608193237207,0.5339449541284403,0.28020158570574083,7.0925737159746784,0.5272624704818977,7857.7,110.5,7857.7,2725.0,1455.0,2931.4,2201.74,264.66853431333334,1202,4081.1645660000004,7740.290262400001
吉林,2012,3.100417398067763,87.23,3.1716216827279466,0.37539207138246916,0.5452186805040771,0.2798229026304168,7.367708572374371,0.5103032128823649,8831.3,108.9,8557.0353,2698.0,1471.0,3315.2,2471.2,265.3038112,1583,3950.965334,7742.38773
吉林,2013,2.551079070027963,138.36,3.4863183549850074,0.3717607143600524,0.5573463268365817,0.28566180296817434,7.311218384419629,0.4716962886192901,9608.6,108.7,9301.4973711,2668.0,1487.0,3572.1,2744.81,237.2885526333333,1496,3651.3897610000004,7740.9762364
吉林,2014,2.3741914149086125,165.62,3.745947465121272,0.37758261387317654,0.5681302043906131,0.2890989381760445,7.268920128193722,0.4569020547984297,10077.0,106.4,9896.7932028504,2642.0,1501.0,3804.9,2913.25,234.9688145733333,1434,3474.3412560000006,7604.1270104000005
吉林,2015,2.084203733342727,208.2,4.018560117958008,0.37762843282921216,0.5763490241102182,0.3165533459937616,7.714677473800927,0.43889395430486255,10162.9,106.1,10500.497588224274,2613.0,1506.0,3837.8,3217.1,218.85176275333333,2240,3215.817732,7327.0950772
吉林,2016,1.9152522502941438,217.0742130048187,4.356458874740495,0.36793511576366295,0.5874561745227892,0.33819870797378226,7.795234929002173,0.4280295753003503,10603.5,106.5,11183.029931458852,2567.0,1508.0,3901.4,3586.09,214.18323241333331,2428,2990.206007,6985.9798938
吉林,2017,1.8234232990890409,254.7649074185769,4.657382220069166,0.36050708291978706,0.5969912905779889,0.3361652982044573,8.025516386489008,0.36330223160054664,11083.0,105.2,11764.547487894713,2526.0,1508.0,3995.5,3725.72,214.5174999266667,3057,2475.759735,6814.6009566
吉林,2018,1.5769664742291527,276.0754942837907,4.949256088909007,0.3542326053123962,0.6086956521739131,0.3313331701260776,7.9617188159813645,0.29520885492846066,11437.4,104.5,12293.952124849975,2484.0,1512.0,4051.5,3789.59,193.87150336666667,2868,1836.5236845000002,6221.0995837
