province,year,carbon_intensity,digital_finance,gdp_per_capita,industrial_structure,urbanization,government_intervention,innovation,energy_structure,gdp,population,urban_population,secondary_industry,fiscal_expenditure,carbon_emissions_mt,raw_coal_emissions_mt
福建,2016,0.7190645424602858,252.670866105184,7.519721115537849,0.486228112002967,0.6439243027888446,0.1415732867095817,7170,0.5475114618604543,30199.2,4016.0,2586.0,14683.7,4275.4,217.15173930666663,118.89306623333331
福建,2017,0.6764578725475959,299.282344890188,8.47040590405904,0.47310366459302633,0.657810578105781,0.13603981157172645,8718,0.57317860242541,34432.2,4065.0,2674.0,16290.0,4684.15,232.9193275913333,133.50437466666665
福建,2018,0.6482492509760708,334.435835390687,9.552826510721248,0.4807523568542627,0.6698343079922028,0.12326781414520668,9858,0.5955817192563735,39204.8,4104.0,2749.0,18847.8,4832.69,254.14482234666661,151.36401023333332
福建,2019,0.6496686233151517,360.5089661342004,10.268092820884698,0.46089959533040953,0.6787527193618564,0.11953949118507691,8963,0.5631921915320209,42479.1,4137.0,2808.0,19578.6,5077.93,275.9733841666666,155.4260550333333
福建,2020,0.6447707845611466,380.1262309929718,10.497957221821677,0.44663019092532397,0.6875751021389089,0.11941074126642554,10250,0.5737920338650884,43682.0,4161.0,2861.0,19509.7,5216.1,281.648774112,161.60782293333332
福建,2021,0.6341186988876479,410.312544044324,11.846811559589204,0.45228475926665135,0.6969190351086697,0.10492837069024609,12561,0.5776814840111274,49602.6,4187.0,2918.0,22434.5,5204.72,314.5393617344444,181.70356526666666
福建,2022,0.568154077041325,420.7524353823293,12.44021012416428,0.4312892997259096,0.7012893982808023,0.10923730700427643,16213,0.5862712724547189,52099.6,4188.0,2937.0,22470.0,5691.22,296.00600152222216,173.53981516666664
江西,2011,1.2353282666803216,29.74,2.6189986589181937,0.5409049789202383,0.4575324094769781,0.21631078566917575,679,0.7633317075398351,11717.4,4474.0,2047.0,6338.0,2534.6,144.74835432,110.49100846666667
江西,2012,1.1307230169023945,91.93,2.894480446927374,0.5321860910382311,0.47396648044692735,0.23309400284108456,892,0.73037818796012,12952.8,4475.0,2121.0,6893.3,3019.22,146.46029093333334,106.9714019
江西,2013,1.1206037591259368,146.13,3.233556747095621,0.5293780314231625,0.49039320822162646,0.2397708900465682,923,0.7201214662489368,14473.4,4476.0,2195.0,7661.9,3470.3,162.18946447333335,116.79611496666665
江西,2014,1.0434124489761598,175.69,3.5398660714285715,0.5195099189083526,0.5055803571428571,0.24483245683729962,1033,0.7214578745770917,15858.6,4480.0,2265.0,8238.7,3882.7,165.47060663333332,119.38007216666666
江西,2015,1.000556704499416,208.35,3.7973467112597543,0.49131882262449295,0.5230769230769231,0.2590877864612386,1639,0.7172982456007129,17031.1,4485.0,2346.0,8367.7,4412.55,170.4058129,122.23179063333333
江西,2016,0.9416881163251818,223.755471260304,4.172864768683274,0.4654553013666503,0.5398131672597865,0.24611432104556208,1914,0.6945200612850723,18761.2,4496.0,2427.0,8732.5,4617.4,176.67199088,122.70224193333334
江西,2017,0.8733272165847058,267.1677806704849,4.54391487475061,0.4607661384747483,0.5570826867656838,0.2493691944422762,2238,0.71009042094838,20497.6,4511.0,2513.0,9444.6,5111.47,179.01111954666663,127.1140812333333
江西,2018,0.796804903932907,296.2276946633527,5.1001329492577,0.43799121515060674,0.5734544648792378,0.24623298532817192,2524,0.7014120724070527,23016.9,4513.0,2588.0,10081.2,5667.52,183.3997879333333,128.6388253333333
江西,2019,0.7530217231569866,319.1299771393303,5.474756421612046,0.420049344766219,0.5907883082373782,0.2583238958097395,2744,0.6902761592458548,24724.0,4516.0,2668.0,10385.3,6386.8,186.17709083333335,128.5136072
江西,2020,0.7092751665930956,340.6109193880743,5.714848417791547,0.411676101822237,0.6043372427528214,0.25843084715047976,4407,0.6963243198281265,25825.4,4519.0,2731.0,10631.7,6674.08,183.17314887333333,127.54791829999999
江西,2021,0.6342090956112187,372.173686443655,6.60575603276511,0.42091345992720736,0.6145671906132388,0.2271876319617135,6741,0.6785986367349155,29838.2,4517.0,2776.0,12559.3,6778.87,189.2365783666667,128.41568410000002
江西,2022,0.5118393230824787,378.8288285344864,6.971753533568904,0.4065148045020131,0.620803886925795,0.2308998641033195,8655,0.8200560210497148,31568.1,4528.0,2811.0,12832.9,7289.07,161.57794934999995,132.50297023333331
山东,2011,2.4646833604394867,38.55,4.099534402483187,0.5029049517944576,0.5086394205897569,0.12624476301044874,5856,0.7604665677733952,39622.0,9665.0,4916.0,19926.1,5002.07,976.5568410733333,742.6388291666667
山东,2012,2.311750836740414,100.35,4.489524103831892,0.48815513843287606,0.5202925422332098,0.13547355355024632,7453,0.7498901438002533,43584.3,9708.0,5051.0,21275.9,5904.52,1007.5604199374523,755.5596281943397
山东,2013,1.9653178670401037,159.3,4.931058895957316,0.47059496734161366,0.5345782885286271,0.13918153235354708,8913,0.7146703732903278,48058.1,9746.0,5210.0,22615.9,6688.8,944.49442586,675.0021839
山东,2014,1.9355548663594666,181.88,5.256188825448613,0.4575512048835464,0.547716150081566,0.13922277591668333,10538,0.6953609157914358,51552.7,9808.0,5372.0,23588.0,7177.31,997.8307935896967,693.8525344354266
山东,2015,1.8735772988171104,220.66,5.692185282789377,0.4418678362010788,0.5697344415163187,0.14690424169903007,16881,0.6900212518384339,56159.1,9866.0,5621.0,24814.9,8250.01,1052.1841488199998,726.0294235333332
山东,2016,1.8369713779846057,232.5660105934724,5.98642334302617,0.4282058067822842,0.591296500551489,0.14664704719727448,19404,0.6526762535638286,59702.6,9973.0,5897.0,25565.0,8755.21,1096.7196739126373,715.8028879790439
山东,2017,1.7226714181778005,272.0590280002899,6.374823083823383,0.4209848245583862,0.6078939499651151,0.1447561391274981,19090,0.6139300837902899,63958.6,10033.0,6099.0,26925.6,9258.4,1101.7965216666666,676.4260308666666
山东,2018,1.7977413526777912,301.1300790400797,6.734583705467896,0.4055690465103943,0.6145678277265059,0.14884033454948398,20338,0.6145945917454936,67864.4,10077.0,6193.0,27523.7,10100.96,1220.0263825466668,749.8216165
山东,2019,1.728173989611839,327.3614075497964,7.126885018800713,0.39521244913175135,0.6186423906590145,0.14911300769323688,20652,0.5943306288856598,72024.3,10106.0,6252.0,28464.9,10739.76,1244.7052187999998,739.7664354666666
山东,2020,1.7130766621075124,347.8058398863928,7.3148942449581895,0.3901237158046638,0.6304968027545499,0.15107772214444315,26745,0.5687857637945473,74355.9,10165.0,6409.0,29008.0,11233.52,1273.7735697999997,724.5042727999999
山东,2021,1.4941090353903255,380.6834394088193,8.341986234021633,0.4017539310214762,0.6394296951819076,0.13806501803437138,36345,0.5586742642106374,84838.0,10170.0,6503.0,34084.0,11713.16,1267.5722234444443,708.1599792666665
